Date,Open,High,Low,Close,Adj Close,Volume
2012-08-30,1.143900,1.149500,1.141000,1.143000,1.143000,0
2012-08-31,1.148900,1.149700,1.140200,1.148400,1.148400,0
2012-09-03,1.139900,1.152500,1.139200,1.140900,1.140900,0
2012-09-04,1.150900,1.158200,1.149000,1.150500,1.150500,0
2012-09-05,1.156500,1.157400,1.152300,1.156000,1.156000,0
2012-09-06,1.152400,1.159500,1.149800,1.152400,1.152400,0
2012-09-07,1.153500,1.154500,1.146800,1.153000,1.153000,0
2012-09-10,1.154000,1.156000,1.145800,1.153300,1.153300,0
2012-09-11,1.145200,1.148400,1.141300,1.145200,1.145200,0
2012-09-12,1.144600,1.147100,1.139500,1.144800,1.144800,0
2012-09-13,1.143900,1.150400,1.141800,1.143800,1.143800,0
2012-09-14,1.150500,1.156600,1.148400,1.151200,1.151200,0
2012-09-17,1.151700,1.155300,1.150700,1.151300,1.151300,0
2012-09-18,1.150700,1.154100,1.145000,1.150600,1.150600,0
2012-09-19,1.147900,1.148400,1.139400,1.147800,1.147800,0
2012-09-20,1.141700,1.144900,1.137200,1.140200,1.140200,0
2012-09-21,1.136600,1.145500,1.135400,1.136500,1.136500,0
2012-09-24,1.142700,1.144300,1.140200,1.143000,1.143000,0
2012-09-25,1.142700,1.147400,1.140900,1.142600,1.142600,0
2012-09-26,1.145900,1.149700,1.144100,1.146300,1.146300,0
2012-09-27,1.144900,1.147100,1.141300,1.145000,1.145000,0
2012-09-28,1.141800,1.146300,1.140100,1.141800,1.141800,0
2012-10-01,1.144900,1.149400,1.143100,1.144800,1.144800,0
2012-10-02,1.149400,1.159800,1.147500,1.149100,1.149100,0
2012-10-03,1.158300,1.162500,1.157100,1.158300,1.158300,0
2012-10-04,1.159600,1.160700,1.157000,1.158600,1.158600,0
2012-10-05,1.160700,1.162400,1.157300,1.160500,1.160500,0
2012-10-08,1.162100,1.165000,1.159700,1.162400,1.162400,0
2012-10-09,1.159600,1.167000,1.157800,1.159600,1.159600,0
2012-10-10,1.168100,1.169400,1.161700,1.167300,1.167300,0
2012-10-11,1.167700,1.173700,1.165100,1.167800,1.167800,0
2012-10-12,1.173200,1.174500,1.169800,1.173200,1.173200,0
2012-10-15,1.170500,1.174300,1.165800,1.170800,1.170800,0
2012-10-16,1.165700,1.170000,1.163400,1.165400,1.165400,0
2012-10-17,1.166600,1.171100,1.165800,1.166000,1.166000,0
2012-10-18,1.168600,1.169200,1.162300,1.168600,1.168600,0
2012-10-19,1.163900,1.164900,1.159900,1.164000,1.164000,0
2012-10-22,1.160400,1.163200,1.159400,1.160600,1.160600,0
2012-10-23,1.161500,1.162500,1.156900,1.161600,1.161600,0
2012-10-24,1.159800,1.164990,1.157700,1.159700,1.159700,0
2012-10-25,1.160200,1.165980,1.159600,1.162000,1.162000,0
2012-10-26,1.161100,1.164540,1.157400,1.160700,1.160700,0
2012-10-29,1.161500,1.162990,1.154100,1.160900,1.160900,0
2012-10-30,1.157240,1.159300,1.154400,1.157700,1.157700,0
2012-10-31,1.156900,1.165500,1.155100,1.157500,1.157500,0
2012-11-01,1.162100,1.172100,1.160800,1.162700,1.162700,0
2012-11-02,1.172970,1.173200,1.167300,1.171600,1.171600,0
2012-11-05,1.169700,1.170000,1.163800,1.169580,1.169580,0
2012-11-06,1.165800,1.170540,1.164200,1.165800,1.165800,0
2012-11-07,1.167600,1.171820,1.164200,1.168600,1.168600,0
2012-11-08,1.165100,1.167580,1.163200,1.164880,1.164880,0
2012-11-09,1.166700,1.174400,1.165100,1.166100,1.166100,0
2012-11-12,1.172900,1.176100,1.171600,1.172700,1.172700,0
2012-11-13,1.175100,1.176980,1.172800,1.174790,1.174790,0
2012-11-14,1.175300,1.179350,1.173900,1.175100,1.175100,0
2012-11-15,1.177600,1.178900,1.171800,1.177400,1.177400,0
2012-11-16,1.173700,1.175300,1.171600,1.173700,1.173700,0
2012-11-19,1.173900,1.174700,1.169800,1.173940,1.173940,0
2012-11-20,1.172400,1.179650,1.171300,1.172300,1.172300,0
2012-11-21,1.177960,1.181500,1.174200,1.178200,1.178200,0
2012-11-22,1.174900,1.177200,1.173000,1.175000,1.175000,0
2012-11-23,1.174100,1.174900,1.170500,1.174100,1.174100,0
2012-11-26,1.168800,1.171330,1.166800,1.169300,1.169300,0
2012-11-27,1.167800,1.176430,1.165300,1.168170,1.168170,0
2012-11-28,1.174200,1.176130,1.171400,1.174300,1.174300,0
2012-11-29,1.172420,1.175410,1.167830,1.172200,1.172200,0
2012-11-30,1.171560,1.174500,1.169800,1.170000,1.170000,0
2012-12-03,1.171500,1.178620,1.170480,1.171500,1.171500,0
2012-12-04,1.176700,1.177800,1.173200,1.176300,1.176300,0
2012-12-05,1.172800,1.176040,1.171000,1.172800,1.172800,0
2012-12-06,1.172800,1.176740,1.169800,1.173150,1.173150,0
2012-12-07,1.173000,1.176890,1.171000,1.173100,1.173100,0
2012-12-10,1.174600,1.179400,1.172900,1.174600,1.174600,0
2012-12-11,1.178900,1.180250,1.174900,1.178900,1.178900,0
2012-12-12,1.176500,1.182450,1.172400,1.176600,1.176600,0
2012-12-13,1.182800,1.189400,1.181600,1.182200,1.182200,0
2012-12-14,1.186500,1.190840,1.184300,1.186100,1.186100,0
2012-12-17,1.186900,1.187600,1.184200,1.186400,1.186400,0
2012-12-18,1.185570,1.187200,1.177300,1.185600,1.185600,0
2012-12-19,1.178700,1.180360,1.173500,1.178500,1.178500,0
2012-12-20,1.174900,1.176200,1.169600,1.175300,1.175300,0
2012-12-21,1.170600,1.174820,1.168200,1.170600,1.170600,0
2012-12-24,1.173400,1.176100,1.168400,1.173300,1.173300,0
2012-12-25,1.166400,1.167300,1.164300,1.166400,1.166400,0
2012-12-26,1.167800,1.168550,1.162560,1.167460,1.167460,0
2012-12-27,1.162950,1.169200,1.161800,1.162800,1.162800,0
2012-12-28,1.165900,1.167700,1.162100,1.165800,1.165800,0
2012-12-31,1.164800,1.169900,1.162200,1.164900,1.164900,0
2013-01-01,1.151700,1.151700,1.151700,1.151700,1.151700,0
2013-01-02,1.166500,1.171400,1.165100,1.166300,1.166300,0
2013-01-03,1.169230,1.171800,1.166500,1.169200,1.169200,0
2013-01-04,1.169900,1.170700,1.166600,1.169860,1.169860,0
2013-01-07,1.165800,1.168100,1.162700,1.165600,1.165600,0
2013-01-08,1.162800,1.171300,1.161000,1.163300,1.163300,0
2013-01-09,1.169900,1.174470,1.168100,1.170400,1.170400,0
2013-01-10,1.172500,1.174300,1.169000,1.171740,1.171740,0
2013-01-11,1.174600,1.175700,1.169000,1.174500,1.174500,0
2013-01-14,1.169000,1.172000,1.167500,1.169380,1.169380,0
2013-01-15,1.170300,1.171780,1.164100,1.170200,1.170200,0
2013-01-16,1.165800,1.169700,1.161700,1.165600,1.165600,0
2013-01-17,1.166600,1.169250,1.166000,1.166200,1.166200,0
2013-01-18,1.165400,1.166680,1.161000,1.165100,1.165100,0
2013-01-21,1.162250,1.167500,1.161100,1.161400,1.161400,0
2013-01-22,1.164400,1.168500,1.162500,1.163700,1.163700,0
2013-01-23,1.166400,1.174570,1.164300,1.166200,1.166200,0
2013-01-24,1.171500,1.174140,1.170000,1.171500,1.171500,0
2013-01-25,1.172400,1.173720,1.165900,1.172800,1.172800,0
2013-01-28,1.168570,1.169530,1.159000,1.167500,1.167500,0
2013-01-29,1.159100,1.161880,1.157400,1.159300,1.159300,0
2013-01-30,1.158600,1.159420,1.154800,1.158300,1.158300,0
2013-01-31,1.159500,1.161780,1.156800,1.159900,1.159900,0
2013-02-01,1.162400,1.162820,1.153200,1.162600,1.162600,0
2013-02-04,1.156600,1.158200,1.151200,1.156700,1.156700,0
2013-02-05,1.154600,1.156020,1.150700,1.154000,1.154000,0
2013-02-06,1.153200,1.157550,1.151700,1.153200,1.153200,0
2013-02-07,1.156300,1.163940,1.152900,1.156400,1.156400,0
2013-02-08,1.161600,1.163100,1.158600,1.161700,1.161700,0
2013-02-11,1.162500,1.164960,1.158900,1.161100,1.161100,0
2013-02-12,1.161200,1.162780,1.155300,1.159500,1.159500,0
2013-02-13,1.159100,1.160160,1.146400,1.158900,1.158900,0
2013-02-14,1.147300,1.150170,1.143700,1.147200,1.147200,0
2013-02-15,1.139700,1.144130,1.137100,1.137100,1.137100,0
2013-02-18,1.138900,1.142900,1.137900,1.139300,1.139300,0
2013-02-19,1.142100,1.143830,1.136100,1.142200,1.142200,0
2013-02-20,1.138600,1.140240,1.132220,1.138100,1.138100,0
2013-02-21,1.132500,1.136880,1.130100,1.133060,1.133060,0
2013-02-22,1.130400,1.134920,1.127500,1.130890,1.130890,0
2013-02-25,1.130300,1.135100,1.129100,1.130300,1.130300,0
2013-02-26,1.136100,1.136500,1.129700,1.136100,1.136100,0
2013-02-27,1.132200,1.133300,1.127300,1.132840,1.132840,0
2013-02-28,1.130000,1.131100,1.124900,1.130000,1.130000,0
2013-03-01,1.125600,1.127000,1.116200,1.126480,1.126480,0
2013-03-04,1.118800,1.125410,1.117700,1.118300,1.118300,0
2013-03-05,1.121500,1.122900,1.117500,1.121500,1.121500,0
2013-03-06,1.119500,1.122640,1.117100,1.119600,1.119600,0
2013-03-07,1.120800,1.121900,1.114300,1.119200,1.119200,0
2013-03-08,1.114500,1.119100,1.114000,1.114500,1.114500,0
2013-03-11,1.117900,1.119620,1.116000,1.117800,1.117800,0
2013-03-12,1.115900,1.117610,1.113700,1.115900,1.115900,0
2013-03-13,1.111900,1.117420,1.109800,1.111900,1.111900,0
2013-03-14,1.118700,1.120300,1.110100,1.118400,1.118400,0
2013-03-15,1.110900,1.111500,1.104900,1.110800,1.110800,0
2013-03-18,1.112500,1.112800,1.108300,1.111700,1.111700,0
2013-03-19,1.111000,1.111860,1.103900,1.111170,1.111170,0
2013-03-20,1.106400,1.108120,1.102100,1.104700,1.104700,0
2013-03-21,1.106110,1.111140,1.104100,1.105900,1.105900,0
2013-03-22,1.110500,1.117780,1.109400,1.110500,1.110500,0
2013-03-25,1.116300,1.119890,1.114310,1.116900,1.116900,0
2013-03-26,1.116100,1.117360,1.110600,1.115800,1.115800,0
2013-03-27,1.113000,1.114800,1.109900,1.113100,1.113100,0
2013-03-28,1.114100,1.116000,1.110800,1.114200,1.114200,0
2013-03-29,1.113300,1.118720,1.113300,1.115400,1.115400,0
2013-04-01,1.114000,1.120500,1.113200,1.116700,1.116700,0
2013-04-02,1.118000,1.119200,1.110400,1.117800,1.117800,0
2013-04-03,1.115380,1.120540,1.112200,1.114800,1.114800,0
2013-04-04,1.119590,1.130120,1.117500,1.119300,1.119300,0
2013-04-05,1.126400,1.128800,1.125000,1.126700,1.126700,0
2013-04-08,1.124550,1.126290,1.115400,1.124700,1.124700,0
2013-04-09,1.117100,1.120990,1.114600,1.117000,1.117000,0
2013-04-10,1.118200,1.119560,1.108000,1.118000,1.118000,0
2013-04-11,1.112800,1.114310,1.107200,1.113300,1.113300,0
2013-04-12,1.112240,1.115120,1.107200,1.111100,1.111100,0
2013-04-15,1.112300,1.116130,1.111000,1.112400,1.112400,0
2013-04-16,1.113920,1.116000,1.109700,1.114100,1.114100,0
2013-04-17,1.110300,1.122010,1.109400,1.110300,1.110300,0
2013-04-18,1.122300,1.123300,1.119100,1.122400,1.122400,0
2013-04-19,1.122290,1.122700,1.118900,1.121800,1.121800,0
2013-04-22,1.122500,1.123800,1.113200,1.123000,1.123000,0
2013-04-23,1.115800,1.122500,1.113100,1.115500,1.115500,0
2013-04-24,1.122790,1.122900,1.115600,1.122200,1.122200,0
2013-04-25,1.121000,1.124300,1.118100,1.120900,1.120900,0
2013-04-26,1.124800,1.125480,1.118600,1.124800,1.124800,0
2013-04-29,1.120300,1.125000,1.119110,1.119600,1.119600,0
2013-04-30,1.124600,1.127040,1.120300,1.124600,1.124600,0
2013-05-01,1.123100,1.125120,1.120300,1.123100,1.123100,0
2013-05-02,1.120800,1.127400,1.118800,1.120900,1.120900,0
2013-05-03,1.125900,1.126940,1.118500,1.125300,1.125300,0
2013-05-06,1.119800,1.122700,1.117900,1.119800,1.119800,0
2013-05-07,1.121400,1.122500,1.114900,1.121000,1.121000,0
2013-05-08,1.117700,1.129800,1.114300,1.117200,1.117200,0
2013-05-09,1.130200,1.133100,1.127600,1.130280,1.130280,0
2013-05-10,1.132500,1.137390,1.129700,1.132300,1.132300,0
2013-05-13,1.137800,1.139510,1.133200,1.137800,1.137800,0
2013-05-14,1.138800,1.146700,1.135100,1.138800,1.138800,0
2013-05-15,1.142300,1.144740,1.136300,1.142800,1.142800,0
2013-05-16,1.140000,1.143190,1.135000,1.139900,1.139900,0
2013-05-17,1.142700,1.143800,1.136300,1.142700,1.142700,0
2013-05-20,1.141700,1.143790,1.139200,1.141800,1.141800,0
2013-05-21,1.139300,1.145220,1.137000,1.139800,1.139800,0
2013-05-22,1.141700,1.144430,1.139000,1.141200,1.141200,0
2013-05-23,1.139700,1.142190,1.137000,1.139700,1.139700,0
2013-05-24,1.140900,1.143960,1.137000,1.141300,1.141300,0
2013-05-27,1.138940,1.141200,1.135500,1.138950,1.138950,0
2013-05-28,1.135700,1.139140,1.134800,1.135700,1.135700,0
2013-05-29,1.139000,1.139460,1.127100,1.139000,1.139000,0
2013-05-30,1.127500,1.129370,1.122300,1.127100,1.127100,0
2013-05-31,1.125600,1.130240,1.123100,1.126000,1.126000,0
2013-06-03,1.127550,1.130520,1.124050,1.128000,1.128000,0
2013-06-04,1.125130,1.130000,1.123800,1.126000,1.126000,0
2013-06-05,1.127700,1.135560,1.126580,1.127610,1.127610,0
2013-06-06,1.133130,1.138500,1.129600,1.133660,1.133660,0
2013-06-07,1.138940,1.140150,1.135300,1.138850,1.138850,0
2013-06-10,1.136100,1.145260,1.134500,1.137090,1.137090,0
2013-06-11,1.139150,1.142460,1.133600,1.140500,1.140500,0
2013-06-12,1.132660,1.134770,1.129900,1.133590,1.133590,0
2013-06-13,1.129710,1.131200,1.126100,1.130200,1.130200,0
2013-06-14,1.126880,1.129820,1.124900,1.126670,1.126670,0
2013-06-17,1.125680,1.129720,1.123700,1.126000,1.126000,0
2013-06-18,1.126050,1.128800,1.123000,1.126550,1.126550,0
2013-06-19,1.122650,1.123800,1.114600,1.122770,1.122770,0
2013-06-20,1.117050,1.119220,1.093620,1.117400,1.117400,0
2013-06-21,1.093890,1.103890,1.090100,1.094200,1.094200,0
2013-06-24,1.100560,1.108200,1.094270,1.100000,1.100000,0
2013-06-25,1.102850,1.103900,1.094800,1.102900,1.102900,0
2013-06-26,1.100450,1.104000,1.097500,1.100840,1.100840,0
2013-06-27,1.103340,1.115300,1.101930,1.103600,1.103600,0
2013-06-28,1.114420,1.115650,1.102500,1.115000,1.115000,0
2013-07-01,1.102700,1.104400,1.094900,1.102730,1.102730,0
2013-07-02,1.092600,1.100510,1.088600,1.092100,1.092100,0
2013-07-03,1.098620,1.105500,1.094500,1.098610,1.098610,0
2013-07-04,1.092920,1.099420,1.090500,1.091650,1.091650,0
2013-07-05,1.091300,1.096400,1.085400,1.091300,1.091300,0
2013-07-08,1.085580,1.105780,1.084584,1.086540,1.086540,0
2013-07-09,1.101270,1.104920,1.096473,1.102050,1.102050,0
2013-07-10,1.097030,1.107000,1.095570,1.097400,1.097400,0
2013-07-11,1.100900,1.102440,1.094900,1.100550,1.100550,0
2013-07-12,1.096700,1.104300,1.095581,1.096500,1.096500,0
2013-07-15,1.098620,1.102130,1.097000,1.099100,1.099100,0
2013-07-16,1.099470,1.104050,1.096191,1.099750,1.099750,0
2013-07-17,1.098000,1.100800,1.093000,1.097900,1.097900,0
2013-07-18,1.094850,1.100590,1.092950,1.095700,1.095700,0
2013-07-19,1.096480,1.098540,1.092500,1.097300,1.097300,0
2013-07-22,1.093260,1.095670,1.090700,1.092900,1.092900,0
2013-07-23,1.091900,1.097740,1.088100,1.091690,1.091690,0
2013-07-24,1.096820,1.099420,1.091600,1.096790,1.096790,0
2013-07-25,1.096840,1.101040,1.091620,1.097200,1.097200,0
2013-07-26,1.095900,1.097780,1.091810,1.094600,1.094600,0
2013-07-29,1.094600,1.095900,1.090200,1.093300,1.093300,0
2013-07-30,1.090200,1.103870,1.084910,1.089980,1.089980,0
2013-07-31,1.103620,1.108550,1.099210,1.103000,1.103000,0
2013-08-01,1.101400,1.110000,1.097310,1.101400,1.101400,0
2013-08-02,1.109400,1.116010,1.103520,1.109030,1.109030,0
2013-08-05,1.111690,1.115420,1.107630,1.111660,1.111660,0
2013-08-06,1.111700,1.111700,1.103000,1.111700,1.111700,0
2013-08-07,1.105850,1.111000,1.100200,1.106210,1.106210,0
2013-08-08,1.102750,1.104150,1.095200,1.101660,1.101660,0
2013-08-09,1.096900,1.112550,1.093520,1.096880,1.096880,0
2013-08-12,1.111800,1.112520,1.101440,1.111460,1.111460,0
2013-08-13,1.108500,1.113700,1.106580,1.109660,1.109660,0
2013-08-14,1.109250,1.109840,1.103180,1.108670,1.108670,0
2013-08-15,1.104600,1.106000,1.099100,1.104960,1.104960,0
2013-08-16,1.100600,1.104000,1.094790,1.099100,1.099100,0
2013-08-19,1.099980,1.104200,1.098800,1.100020,1.100020,0
2013-08-20,1.098100,1.101350,1.086400,1.098880,1.098880,0
2013-08-21,1.088440,1.091100,1.079700,1.089300,1.089300,0
2013-08-22,1.080220,1.083850,1.065390,1.079420,1.079420,0
2013-08-23,1.066200,1.079530,1.062160,1.066450,1.066450,0
2013-08-26,1.077500,1.080600,1.073550,1.077480,1.077480,0
2013-08-27,1.078890,1.082510,1.075170,1.078650,1.078650,0
2013-08-28,1.078240,1.079340,1.073170,1.078100,1.078100,0
2013-08-29,1.074380,1.082800,1.070520,1.074500,1.074500,0
2013-08-30,1.080900,1.085360,1.075900,1.081040,1.081040,0
2013-09-02,1.083000,1.089350,1.077470,1.082480,1.082480,0
2013-09-03,1.084900,1.089680,1.080220,1.084700,1.084700,0
2013-09-04,1.089970,1.091800,1.080870,1.089890,1.089890,0
2013-09-05,1.087190,1.091720,1.083800,1.087200,1.087200,0
2013-09-06,1.089420,1.092300,1.085570,1.090050,1.090050,0
2013-09-09,1.090800,1.091800,1.087400,1.090670,1.090670,0
2013-09-10,1.090590,1.106700,1.085500,1.090570,1.090570,0
2013-09-11,1.104470,1.105300,1.100200,1.104450,1.104450,0
2013-09-12,1.101840,1.107000,1.097080,1.101800,1.101800,0
2013-09-13,1.106900,1.110620,1.102200,1.106840,1.106840,0
2013-09-16,1.103050,1.106250,1.098300,1.103200,1.103200,0
2013-09-17,1.101390,1.102900,1.094700,1.101300,1.101300,0
2013-09-18,1.093680,1.095500,1.088100,1.093760,1.093760,0
2013-09-19,1.093120,1.097200,1.084810,1.092880,1.092880,0
2013-09-20,1.085550,1.087960,1.071800,1.085370,1.085370,0
2013-09-23,1.071460,1.079500,1.068560,1.071700,1.071700,0
2013-09-24,1.077400,1.080200,1.069950,1.076900,1.076900,0
2013-09-25,1.070290,1.071900,1.064000,1.070180,1.070180,0
2013-09-26,1.068300,1.073800,1.064400,1.067650,1.067650,0
2013-09-27,1.072120,1.073800,1.068020,1.072300,1.072300,0
2013-09-30,1.071930,1.073300,1.063300,1.071530,1.071530,0
2013-10-01,1.068050,1.069130,1.058580,1.068040,1.068040,0
2013-10-02,1.060270,1.063800,1.057500,1.059450,1.059450,0
2013-10-03,1.060960,1.066210,1.056040,1.060810,1.060810,0
2013-10-04,1.065050,1.076520,1.061180,1.065090,1.065090,0
2013-10-07,1.074700,1.077390,1.069980,1.074720,1.074720,0
2013-10-08,1.073650,1.077020,1.070010,1.073650,1.073650,0
2013-10-09,1.075650,1.079040,1.073660,1.075560,1.075560,0
2013-10-10,1.076670,1.082360,1.071840,1.076650,1.076650,0
2013-10-11,1.077100,1.079320,1.072600,1.077340,1.077340,0
2013-10-14,1.078020,1.082100,1.073910,1.077960,1.077960,0
2013-10-15,1.081420,1.081900,1.076000,1.081700,1.081700,0
2013-10-16,1.078750,1.082840,1.074150,1.078480,1.078480,0
2013-10-17,1.080200,1.083390,1.075250,1.080170,1.080170,0
2013-10-18,1.078420,1.087360,1.074340,1.078450,1.078450,0
2013-10-21,1.086310,1.088900,1.081600,1.086300,1.086300,0
2013-10-22,1.079510,1.081860,1.074700,1.079500,1.079500,0
2013-10-23,1.079280,1.080500,1.076300,1.079000,1.079000,0
2013-10-24,1.075140,1.080410,1.071330,1.075220,1.075220,0
2013-10-25,1.077150,1.079400,1.070200,1.077100,1.077100,0
2013-10-28,1.071990,1.076480,1.067380,1.072000,1.072000,0
2013-10-29,1.074700,1.082600,1.069880,1.074160,1.074160,0
2013-10-30,1.080530,1.086740,1.077070,1.080800,1.080800,0
2013-10-31,1.082610,1.087400,1.078480,1.083300,1.083300,0
2013-11-01,1.089200,1.096600,1.083890,1.089400,1.089400,0
2013-11-04,1.089400,1.096800,1.089400,1.093300,1.093300,0
2013-11-05,1.093830,1.094400,1.088500,1.094000,1.094000,0
2013-11-06,1.088470,1.091300,1.086200,1.088900,1.088900,0
2013-11-07,1.089300,1.091220,1.081100,1.088770,1.088770,0
2013-11-08,1.080650,1.084400,1.070230,1.080660,1.080660,0
2013-11-11,1.071700,1.075240,1.068800,1.071630,1.071630,0
2013-11-12,1.066900,1.074340,1.059440,1.066550,1.066550,0
2013-11-13,1.073300,1.078570,1.070900,1.073200,1.073200,0
2013-11-14,1.076600,1.078980,1.071960,1.076700,1.076700,0
2013-11-15,1.079210,1.086300,1.077200,1.079790,1.079790,0
2013-11-18,1.086170,1.086500,1.076500,1.086160,1.086160,0
2013-11-19,1.077400,1.089100,1.074420,1.077530,1.077530,0
2013-11-20,1.084150,1.088300,1.082300,1.084100,1.084100,0
2013-11-21,1.085430,1.089430,1.082380,1.085900,1.085900,0
2013-11-22,1.088100,1.088600,1.079190,1.088200,1.088200,0
2013-11-25,1.084000,1.084560,1.071400,1.084200,1.084200,0
2013-11-26,1.076420,1.077200,1.065620,1.076250,1.076250,0
2013-11-27,1.076980,1.080600,1.074300,1.077800,1.077800,0
2013-11-28,1.076200,1.080060,1.073240,1.077200,1.077200,0
2013-11-29,1.074300,1.079200,1.066100,1.074300,1.074300,0
2013-12-02,1.067470,1.070360,1.063790,1.068130,1.068130,0
2013-12-03,1.071470,1.072510,1.065600,1.071600,1.071600,0
2013-12-04,1.067090,1.068500,1.058000,1.067600,1.067600,0
2013-12-05,1.055240,1.058970,1.049400,1.055140,1.055140,0
2013-12-06,1.053980,1.058800,1.051300,1.054200,1.054200,0
2013-12-09,1.057890,1.064000,1.055750,1.058100,1.058100,0
2013-12-10,1.063500,1.071400,1.061310,1.064000,1.064000,0
2013-12-11,1.069180,1.070790,1.067500,1.069490,1.069490,0
2013-12-12,1.063940,1.071150,1.061590,1.064400,1.064400,0
2013-12-13,1.065800,1.066910,1.058000,1.065800,1.065800,0
2013-12-16,1.062070,1.071300,1.054880,1.062300,1.062300,0
2013-12-17,1.069000,1.072600,1.062900,1.068970,1.068970,0
2013-12-18,1.072450,1.074040,1.067580,1.072630,1.072630,0
2013-12-19,1.067590,1.070070,1.065590,1.067800,1.067800,0
2013-12-20,1.069730,1.071360,1.064900,1.069950,1.069950,0
2013-12-23,1.068910,1.069900,1.064390,1.069000,1.069000,0
2013-12-24,1.067770,1.069270,1.064050,1.068000,1.068000,0
2013-12-25,1.064620,1.070800,1.059370,1.065410,1.065410,0
2013-12-26,1.066690,1.068890,1.060050,1.066960,1.066960,0
2013-12-27,1.065420,1.067800,1.056920,1.065600,1.065600,0
2013-12-30,1.060590,1.061700,1.051670,1.060590,1.060590,0
2013-12-31,1.055350,1.059800,1.052860,1.054500,1.054500,0
2014-01-01,1.052750,1.060200,1.052230,1.052750,1.052750,0
2014-01-02,1.058940,1.061170,1.054200,1.058940,1.058940,0
2014-01-03,1.056000,1.061630,1.051730,1.056600,1.056600,0
2014-01-06,1.058980,1.060400,1.053200,1.059200,1.059200,0
2014-01-07,1.054380,1.056910,1.050600,1.054800,1.054800,0
2014-01-08,1.055500,1.060430,1.052940,1.055490,1.055490,0
2014-01-09,1.058460,1.061650,1.057400,1.059000,1.059000,0
2014-01-10,1.059750,1.064090,1.053400,1.060300,1.060300,0
2014-01-13,1.053800,1.062300,1.052750,1.054200,1.054200,0
2014-01-14,1.062100,1.062900,1.054500,1.061920,1.061920,0
2014-01-15,1.057400,1.057700,1.053700,1.057400,1.057400,0
2014-01-16,1.053760,1.055130,1.045600,1.054300,1.054300,0
2014-01-17,1.044100,1.050130,1.042300,1.044400,1.044400,0
2014-01-20,1.049530,1.050910,1.046000,1.049000,1.049000,0
2014-01-21,1.047950,1.052090,1.047640,1.049270,1.049270,0
2014-01-22,1.049600,1.052700,1.048000,1.049700,1.049700,0
2014-01-23,1.050510,1.053000,1.048600,1.050950,1.050950,0
2014-01-24,1.051700,1.055200,1.047170,1.051610,1.051610,0
2014-01-27,1.048600,1.048950,1.039400,1.048310,1.048310,0
2014-01-28,1.043080,1.050530,1.040550,1.043800,1.043800,0
2014-01-29,1.047050,1.048420,1.041900,1.047590,1.047590,0
2014-01-30,1.047000,1.048500,1.040500,1.047400,1.047400,0
2014-01-31,1.043100,1.044520,1.037860,1.043130,1.043130,0
2014-02-03,1.042710,1.044400,1.038800,1.043200,1.043200,0
2014-02-04,1.040550,1.042090,1.033500,1.040900,1.040900,0
2014-02-05,1.036300,1.045710,1.034900,1.036150,1.036150,0
2014-02-06,1.045760,1.047500,1.043200,1.046400,1.046400,0
2014-02-07,1.046300,1.052640,1.043500,1.046500,1.046500,0
2014-02-10,1.049240,1.058670,1.045800,1.049290,1.049290,0
2014-02-11,1.056170,1.057500,1.049800,1.056480,1.056480,0
2014-02-12,1.050260,1.054340,1.044000,1.050600,1.050600,0
2014-02-13,1.054100,1.059000,1.052000,1.054350,1.054350,0
2014-02-14,1.057600,1.060340,1.054500,1.057600,1.057600,0
2014-02-17,1.059330,1.061640,1.057100,1.059200,1.059200,0
2014-02-18,1.060950,1.072050,1.059400,1.059300,1.059300,0
2014-02-19,1.073480,1.075270,1.071300,1.073590,1.073590,0
2014-02-20,1.072560,1.073230,1.068200,1.073210,1.073210,0
2014-02-21,1.071150,1.076800,1.069300,1.071000,1.071000,0
2014-02-24,1.075070,1.079970,1.072500,1.073600,1.073600,0
2014-02-25,1.078100,1.080390,1.074700,1.077600,1.077600,0
2014-02-26,1.075600,1.077200,1.065970,1.075700,1.075700,0
2014-02-27,1.075760,1.079500,1.075460,1.076310,1.076310,0
2014-02-28,1.077360,1.079330,1.067200,1.077950,1.077950,0
2014-03-03,1.067300,1.069750,1.063500,1.067450,1.067450,0
2014-03-04,1.070100,1.074350,1.066300,1.069600,1.069600,0
2014-03-05,1.071750,1.075600,1.060740,1.071750,1.071750,0
2014-03-06,1.070700,1.074730,1.069200,1.070500,1.070500,0
2014-03-07,1.069500,1.070550,1.066800,1.069500,1.069500,0
2014-03-10,1.066800,1.071470,1.063900,1.066500,1.066500,0
2014-03-11,1.068960,1.072200,1.067500,1.069000,1.069000,0
2014-03-12,1.069770,1.070200,1.064900,1.069770,1.069770,0
2014-03-13,1.069300,1.073070,1.065900,1.069400,1.069400,0
2014-03-14,1.068500,1.070200,1.064600,1.068300,1.068300,0
2014-03-17,1.069200,1.071710,1.067500,1.069200,1.069200,0
2014-03-18,1.067600,1.069300,1.060600,1.067000,1.067000,0
2014-03-19,1.063300,1.065890,1.060130,1.063100,1.063100,0
2014-03-20,1.060800,1.061430,1.055100,1.060900,1.060900,0
2014-03-21,1.057200,1.061600,1.052100,1.057200,1.057200,0
2014-03-24,1.059900,1.063360,1.057500,1.059900,1.059900,0
2014-03-25,1.061800,1.063700,1.059700,1.061800,1.061800,0
2014-03-26,1.061200,1.068600,1.058800,1.061120,1.061120,0
2014-03-27,1.067710,1.080190,1.064700,1.067700,1.067700,0
